url	Project	Assembly	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/941b2f94-2fff-4d3c-aceb-fee4a5ae41a9/4DNFI1ORHOTA.hic	4DN	GRCz11	Zebrafish Embryo	MboI	merged replicates	Hi-C on Zebrafish embryos		Brad Cairns, UTAH	Wike CL et al. (2021) PMID:34006569	4DNFI1ORHOTA	DNESG4K7J7U
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8720ede9-093f-4c00-912f-373283260a16/4DNFIWSVLZED.hic	4DN	GRCz11	Zebrafish Embryo	MboI	merged replicates	Hi-C on Zebrafish embryos		Brad Cairns, UTAH	Wike CL et al. (2021) PMID:34006569	4DNFIWSVLZED	DNESGHJXSRM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e9e17155-2b62-4a68-afb2-31dfa674e169/4DNFI6H926RO.hic	4DN	GRCm38	G1E-ER4 with mCherry-MD	DpnII	merged replicates	Hi-C on sync.G1E-ER4		Gerd Blobel, CHOP	Zhang H et al. (2019) PMID:31776509	4DNFI6H926RO	DNESWNF3Y23
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/22f22778-987a-4dc0-97bc-f26eae0156d9/4DNFIKTYSPOF.hic	4DN	GRCm38	G1E-ER4 with mCherry-MD	DpnII	merged replicates	Hi-C on sync.G1E-ER4		Gerd Blobel, CHOP	Zhang H et al. (2019) PMID:31776509	4DNFIKTYSPOF	DNESWLWNWV8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/40f40192-0acb-44cb-8778-8d21afe593fb/4DNFIZ4S52BV.hic	4DN	GRCm38	G1E-ER4 with mCherry-MD	DpnII	merged replicates	Hi-C on sync.G1E-ER4		Gerd Blobel, CHOP	Zhang H et al. (2019) PMID:31776509	4DNFIZ4S52BV	DNESL3AW546
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d8767374-7018-4e11-9226-bf5612d39ebb/4DNFI3APMXHF.hic	4DN	GRCm38	G1E-ER4 with mCherry-MD	DpnII	merged replicates	Hi-C on sync.G1E-ER4		Gerd Blobel, CHOP	Zhang H et al. (2019) PMID:31776509	4DNFI3APMXHF	DNESTI1YC1H
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8c5140ec-a65a-4186-8c59-2927233eecaa/4DNFIQLIKDSD.hic	4DN	GRCm38	G1E-ER4 with mCherry-MD	DpnII	merged replicates	Hi-C on sync.G1E-ER4		Gerd Blobel, CHOP	Zhang H et al. (2019) PMID:31776509	4DNFIQLIKDSD	DNESXX38FO6
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8cdedda6-d7d8-4231-a85b-d56fcd962366/4DNFIKYXMF1E.hic	4DN	GRCh38	CyT49	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFIKYXMF1E	DNESSSDVO27
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/aa4d4497-7c6c-4dad-8040-be13ba07ea32/4DNFI9815EEJ.hic	4DN	GRCh38	CyT49 differentiated to pancreatic endoderm	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFI9815EEJ	DNESOLVRKBM
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e9b7b95f-190b-49fe-8047-ef4a8fc59746/4DNFIQ2687RT.hic	4DN	GRCh38	CyT49 differentiated to endoderm of foregut	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFIQ2687RT	DNESOL9JVE2
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/59863d3a-8d7c-49c7-9a41-7f2a58ad24d1/4DNFIYDBBSE3.hic	4DN	GRCh38	CyT49 differentiated to definitive endoderm	MboI	merged replicates	Hi-C on hESC differentiated to pancreatic endoderm		Bing Ren, UCSD		4DNFIYDBBSE3	DNESV11RYSF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3e80ca41-b3e0-4f4f-a05e-8f95fe96d938/4DNFIMOCN1YS.hic	External	GRCm38	embryo	MboI	merged replicates	sisHi-C of early embryos in vitro		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIMOCN1YS	DNES7RYT7KA
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/96f97a01-0020-4f09-93e8-fc8a9fd07218/4DNFI6558CM8.hic	External	GRCm38	embryo	MboI	merged replicates	sisHi-C of early embryos in vitro		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFI6558CM8	DNES6U3U9PJ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ce9e9334-ee0b-4549-a845-110470ba5986/4DNFIQZRKS7Y.hic	External	GRCm38	embryo	MboI	merged replicates	sisHi-C of early embryos in vitro		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIQZRKS7Y	DNESTHQ7CR1
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/daac8209-1015-48da-9e31-2e252dfd8fe0/4DNFIX4DLXSE.hic	External	GRCm38	embryo	MboI	merged replicates	sisHi-C of early embryos in vitro		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIX4DLXSE	DNESO6J5SH9
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/268b7d52-9655-474c-9467-8ba31bb2195c/4DNFII3JV8I1.hic	External	GRCm38	cerebral cortex	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFII3JV8I1	DNESUQT299T
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9681f9b5-335a-4f56-afa1-15b58bbb41e8/4DNFI5IAH9H1.hic	External	GRCm38	R1 mESC line	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFI5IAH9H1	DNESMXBLGKA
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3e082eab-95aa-4677-88ed-9d7adcc1effb/4DNFIK5HY1GP.hic	External	GRCm38	inner cell mass	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIK5HY1GP	DNESSL62JQK
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/31af1ead-4520-4669-957e-424b4b197c33/4DNFIFA89L5B.hic	External	GRCm38	8-cell stage embryo	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIFA89L5B	DNESWPY49OL
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/cc2b78fd-52d4-4e0c-ac93-b84ee82daf7e/4DNFICXCFGEI.hic	External	GRCm38	Late 2-cell stage embryo	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFICXCFGEI	DNESXZHIUAU
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f54efece-280f-46ca-95e3-1f8a3cd18820/4DNFIK4CECUH.hic	External	GRCm38	Early 2-cell stage embryo	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIK4CECUH	DNESICXDTH7
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1181c0c4-afb7-4b6a-9fdc-d868fb2253fc/4DNFI1EYIGOC.hic	External	GRCm38	PN5 stage zygote	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFI1EYIGOC	DNES1J8MC4Q
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1d3e2905-b9b9-4b91-bcb4-8d34746e78f6/4DNFI7TLEWUI.hic	External	GRCm38	PN3 stage zygote	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFI7TLEWUI	DNES3JWOSVS
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/aba3d42f-39cd-4a85-9d3f-835aefb5c803/4DNFIVCJKHMN.hic	External	GRCm38	oocyte	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIVCJKHMN	DNESOBRQ1WW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/27f54fcb-54fe-41a4-b25a-2f8944c89044/4DNFIN8F14CS.hic	External	GRCm38	sperm	MboI	merged replicates	sisHi-C during early embryonic development		Wei Xie, TSINGHUA	Du Z et al. (2017) PMID:28703188	4DNFIN8F14CS	DNESTRKO6LB
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/931eb1f3-c388-40c7-89e0-e995851650da/4DNFIJQO4MRF.hic	CvDC	GRCh38	WTC-11 differentiated to primitive cardiac myocyte	MboI	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Bing Ren, UCSD		4DNFIJQO4MRF	DNESYEY3SHT
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e6ecfcb8-9ca6-44c3-9e27-b4e475a382e4/4DNFIZX79UT2.hic	CvDC	GRCh38	WTC-11 differentiated to cardiac muscle myoblast	MboI	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Bing Ren, UCSD		4DNFIZX79UT2	DNESQDM1ZJH
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c62048ee-843f-40ee-81ad-f78d20266f7d/4DNFICZG2DYC.hic	CvDC	GRCh38	WTC-11 differentiated to primitive cardiac myocyte	MboI	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Bing Ren, UCSD		4DNFICZG2DYC	DNESAIFV6CN
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6694b1fb-7fdd-4c1d-9fc6-8dfc8f6b5b58/4DNFIK6TSF51.hic	CvDC	GRCh38	WTC-11 differentiated to cardiac muscle myoblast	MboI	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Bing Ren, UCSD		4DNFIK6TSF51	DNESGOHU121
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2ce3bdb5-84cb-4d31-abfa-e92a39889972/4DNFI1GY4LKB.hic	CvDC	GRCh38	WTC-11 differentiated to primitive cardiac myocyte	MboI	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Bing Ren, UCSD		4DNFI1GY4LKB	DNESREEJFEH
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/10758c5f-f49a-4da5-9e4e-25907afe27e2/4DNFI86G6QZJ.hic	CvDC	GRCh38	WTC-11 differentiated to cardiac muscle myoblast	MboI	merged replicates	in situ Hi-C on an allelic series of iPSCs differentiated to cardiac cells		Bing Ren, UCSD		4DNFI86G6QZJ	DNESWL6EBND
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b75fedb5-88f4-4bc0-8e38-298df7847a7f/4DNFI5LCW273.hic	4DN	GRCh38	WTC-11 AAVS1-GFP C28	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS	Dsouza KB et al. (2022) PMID:35764630	4DNFI5LCW273	DNESPDEZNWX
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2f22b2a0-3712-496e-92d2-63775ec0e421/4DNFIVSCH2CH.hic	4DN	GRCh38	WTC-11 AAVS1-GFP C6	DpnII	unreplicated	Hi-C and Micro-C on WTC-11 derived iPS cells		Job Dekker, UMMS		4DNFIVSCH2CH	DNESJ7S5NDJ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/07e47261-5863-44f5-9198-76e263081bea/4DNFIZ268JGC.hic	External	GRCm38	retinal neural layer	HindIII	merged replicates	Hi-C on inverted or conventional neurons		Job Dekker, UMMS	Falk M et al. (2019) PMID:31168090	4DNFIZ268JGC	DNESUCQ2Q6H
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/682b1ae1-3ac3-40e4-a330-c49f63946952/4DNFIJ1P4HBI.hic	External	GRCm38	retinal rod cell	HindIII	merged replicates	Hi-C on inverted or conventional neurons		Job Dekker, UMMS	Falk M et al. (2019) PMID:31168090	4DNFIJ1P4HBI	DNESIWJ86NK
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/197e7c89-ea73-41de-8cb2-8c0b1e3bb945/4DNFITEGKBIW.hic	External	GRCm38	thymocyte with Lbr-/-	HindIII	merged replicates	Hi-C on thymocytes +/- Lbr		Job Dekker, UMMS	Falk M et al. (2019) PMID:31168090	4DNFITEGKBIW	DNESUWH55N3
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/191f6928-c9a8-44b2-8516-ee4d6005f24b/4DNFIE1P6RVH.hic	External	GRCm38	thymocyte	HindIII	merged replicates	Hi-C on thymocytes +/- Lbr		Job Dekker, UMMS	Falk M et al. (2019) PMID:31168090	4DNFIE1P6RVH	DNESX6A3WDX
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/94435086-3701-4b28-a6d0-4a59b24d7615/4DNFICJ6I4DO.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFICJ6I4DO	DNES9BTO2FB
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/aa9ac173-d233-41c7-8985-ca91949664e4/4DNFIKUG8MEW.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIKUG8MEW	DNESVR7L225
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ba6d8ab6-ee18-4ba2-8da9-d631888dd50a/4DNFICFZGFAV.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFICFZGFAV	DNESCJHJ477
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/87a3ab04-7094-4673-81e4-ac8c9add8eb5/4DNFIQXCZVVA.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIQXCZVVA	DNESS4NRI4U
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bc1ff488-82af-4579-9424-959184edb139/4DNFIB6PJFJ3.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIB6PJFJ3	DNESPLDAR9W
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1f7026ee-987a-41e7-8a61-45510ee3f86b/4DNFIX97731O.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIX97731O	DNESI74G82F
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6186787c-2e72-4925-9729-02121e2e4597/4DNFIYQYZOTO.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIYQYZOTO	DNESXSGHXDQ
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3b98a946-0109-4efa-a13e-cc7a36772125/4DNFIPXU7V25.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIPXU7V25	DNESAEUDBTF
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ea17d041-c6ed-43a1-8047-535f3d19ad44/4DNFIL39PR76.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIL39PR76	DNESGQ1XP78
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/72774afe-f166-42ac-9849-4070b0dadf6d/4DNFIYLJ3R3B.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIYLJ3R3B	DNESYJGWM4L
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4a45e733-55f8-4a8e-be24-2ef34c976e25/4DNFIL51WBN6.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIL51WBN6	DNES25QLF7A
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/086c62b0-a26f-41ae-a5ff-88b8be2bd2aa/4DNFI6SFPUDA.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI6SFPUDA	DNESDRC93UG
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4d9b79c7-af62-4070-84a9-b953903f2732/4DNFI2KM22QR.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI2KM22QR	DNESAM3IMUG
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3c9889d1-f49e-4639-8e15-2d99d6cd22e7/4DNFIVF8Q45U.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIVF8Q45U	DNESQ5LDJKC
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a080dd7b-b7bb-4eae-a275-572a8b45b2d0/4DNFI2RN3WFP.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI2RN3WFP	DNESDW7JTOW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b81860ca-c227-4b68-a298-1907fd32300a/4DNFI4TJTL7A.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI4TJTL7A	DNES1V3OHQH
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/74ab47dc-7b52-421c-845e-6feb33457adf/4DNFIYJ4TWB8.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep3		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIYJ4TWB8	DNESALYYHNP
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c6582128-a930-4bcc-941e-5c0733bdd4d5/4DNFIM6RGKPV.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIM6RGKPV	DNESYK6LDN6
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/11a75514-4450-4295-9eda-18e3678a575a/4DNFIL2VWWL5.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIL2VWWL5	DNESYB59H2X
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5eb52a8c-bf14-4225-bf34-14a0aa47c369/4DNFIX6ZXCA8.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIX6ZXCA8	DNESA2GN9N4
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/66aaa4c0-1f62-4040-8ecc-4e95da23cd18/4DNFIEVR81FS.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIEVR81FS	DNESFMZQ64I
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/821c6e7f-96f7-47de-b7d9-4970562b3c8e/4DNFIAUI6BBI.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIAUI6BBI	DNESL8HVDR5
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9252c362-31ab-413d-a47a-cc97bdbf243a/4DNFIAFEE9G2.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIAFEE9G2	DNES42T87S8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c1a0bf52-2e65-4deb-871f-ede736babd41/4DNFIPZBEXCP.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIPZBEXCP	DNESDRECPY8
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/729f5ce3-d7e0-466d-b781-d18049e63bfa/4DNFIWPKRZGU.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIWPKRZGU	DNESITQCT9N
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/80b769ee-a717-4825-9db0-dca86f913173/4DNFIMD9QNDX.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIMD9QNDX	DNESLBDF71X
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/266290c0-2767-4158-85ab-7274368905b9/4DNFIATA1HD5.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIATA1HD5	DNESNG6M4GI
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c46f18a8-eb24-4d35-b112-36db72bde2f5/4DNFIH9U4I7I.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIH9U4I7I	DNES1UQQCQC
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ec91a79e-7de7-49f7-9b3d-d28313aeddc8/4DNFIZ95S6TR.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIZ95S6TR	DNESXQ13LRW
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9e9390b9-da20-43bb-a8f4-9830f354ddf9/4DNFI5ERM9J7.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI5ERM9J7	DNESW54C11P
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ee8ea82e-b9e4-41ad-bced-5f4fbdaa4fec/4DNFI15FPSQL.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFI15FPSQL	DNESOV38MUI
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bed7eb86-8990-42f2-b3ee-5992d6361f7c/4DNFIJ3DZPGM.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIJ3DZPGM	DNESOUACCOP
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/daa8a324-3bf8-424c-8a86-b8ad325cc20d/4DNFINW9P6XF.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFINW9P6XF	DNESJN4ZXIC
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/70631758-6bf8-47a0-92b6-132574886faa/4DNFITS16HW8.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFITS16HW8	DNESES8DB3N
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e473304b-7bc8-49b8-bba1-ecb9f06914ee/4DNFIS3DIH4V.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIS3DIH4V	DNESFRB6NSI
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/10f9224a-111c-402a-ac25-e221ad0af9ef/4DNFIY3KDHP6.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep2		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIY3KDHP6	DNESO57HS3X
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/17519b96-2bdd-4294-98f0-1535f1aef28e/4DNFIO8HVKOL.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIO8HVKOL	DNESFKQBEV1
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fb18f896-4730-4909-86a3-867fc8e76cd6/4DNFIMF6CFOM.hic	4DN	GRCh38	HeLa-S3	DpnII	unreplicated	Hi-C on sync. HeLa cells - Rep1		Job Dekker, UMMS	Abramo K et al. (2019) PMID:31685986	4DNFIMF6CFOM	DNESPFYORMI
